trade_id,symbol,strategy_name,side,qty,entry_time,exit_time,entry_price,exit_price,realized_pnl,max_favorable_excursion,max_adverse_excursion
bt-BTCUSD-1763293144.397655,BTCUSD,mean_reversion_scalper,short,0.09992286823472331,2025-11-16 12:39:04.397655,2025-11-16 12:39:04.397655,100.07719130429233,100.07719130429233,0.0,0.0,0.0
bt-BTCUSD-1763293144.449064,BTCUSD,mean_reversion_scalper,short,0.09982850049737962,2025-11-16 12:39:04.449064,2025-11-16 12:39:04.449064,100.17179412869662,100.17179412869662,0.0,0.0,0.0
bt-BTCUSD-1763293144.501052,BTCUSD,mean_reversion_scalper,short,0.09974541687561336,2025-11-16 12:39:04.501052,2025-11-16 12:39:04.501052,100.25523290428885,100.25523290428885,0.0,0.0,0.0
bt-BTCUSD-1763293144.552145,BTCUSD,mean_reversion_scalper,short,0.09955745678456993,2025-11-16 12:39:04.552145,2025-11-16 12:39:04.552145,100.44451036589624,100.44451036589624,0.0,0.0,0.0
bt-BTCUSD-1763293144.604594,BTCUSD,mean_reversion_scalper,short,0.099475852341368,2025-11-16 12:39:04.604594,2025-11-16 12:39:04.604594,100.52690944213606,100.52690944213606,0.0,0.0,0.0
bt-BTCUSD-1763293144.656069,BTCUSD,mean_reversion_scalper,short,0.09954362327371698,2025-11-16 12:39:04.656069,2025-11-16 12:39:04.656069,100.45846907242678,100.45846907242678,0.0,0.0,0.0
bt-BTCUSD-1763293144.707544,BTCUSD,mean_reversion_scalper,short,0.0995264040350395,2025-11-16 12:39:04.707544,2025-11-16 12:39:04.707544,100.47584956932009,100.47584956932009,0.0,0.0,0.0
bt-BTCUSD-1763293144.758802,BTCUSD,mean_reversion_scalper,short,0.0994448209657214,2025-11-16 12:39:04.758802,2025-11-16 12:39:04.758802,100.55827847934884,100.55827847934884,0.0,0.0,0.0
bt-BTCUSD-1763293144.809993,BTCUSD,mean_reversion_scalper,short,0.099295633822048,2025-11-16 12:39:04.809993,2025-11-16 12:39:04.809993,100.70936268881101,100.70936268881101,0.0,0.0,0.0
bt-BTCUSD-1763293144.861343,BTCUSD,mean_reversion_scalper,short,0.09931948931527755,2025-11-16 12:39:04.861343,2025-11-16 12:39:04.861343,100.68517336266426,100.68517336266426,0.0,0.0,0.0
bt-BTCUSD-1763293144.912756,BTCUSD,mean_reversion_scalper,short,0.09930854007248006,2025-11-16 12:39:04.912756,2025-11-16 12:39:04.912756,100.69627438588391,100.69627438588391,0.0,0.0,0.0
bt-BTCUSD-1763293144.964308,BTCUSD,mean_reversion_scalper,short,0.09943411713948931,2025-11-16 12:39:04.964308,2025-11-16 12:39:04.964308,100.56910331864954,100.56910331864954,0.0,0.0,0.0
bt-BTCUSD-1763293145.016209,BTCUSD,mean_reversion_scalper,short,0.09941909692620013,2025-11-16 12:39:05.016209,2025-11-16 12:39:05.016209,100.58429727462831,100.58429727462831,0.0,0.0,0.0
bt-BTCUSD-1763293145.686723,BTCUSD,mean_reversion_scalper,long,0.09968716259660888,2025-11-16 12:39:05.686723,2025-11-16 12:39:05.686723,100.31381914706213,100.31381914706213,0.0,0.0,0.0
bt-BTCUSD-1763293145.738562,BTCUSD,mean_reversion_scalper,long,0.09981273403296298,2025-11-16 12:39:05.738562,2025-11-16 12:39:05.738562,100.18761731040769,100.18761731040769,0.0,0.0,0.0
bt-BTCUSD-1763293145.789737,BTCUSD,mean_reversion_scalper,long,0.09986015256712334,2025-11-16 12:39:05.789737,2025-11-16 12:39:05.789737,100.1400432798084,100.1400432798084,0.0,0.0,0.0
bt-BTCUSD-1763293145.840976,BTCUSD,mean_reversion_scalper,long,0.09991060281062142,2025-11-16 12:39:05.840976,2025-11-16 12:39:05.840976,100.08947717946216,100.08947717946216,0.0,0.0,0.0
bt-BTCUSD-1763293145.892318,BTCUSD,mean_reversion_scalper,long,0.09982306201982898,2025-11-16 12:39:05.892318,2025-11-16 12:39:05.892318,100.17725160558177,100.17725160558177,0.0,0.0,0.0
bt-BTCUSD-1763293145.944402,BTCUSD,mean_reversion_scalper,long,0.09989232906302395,2025-11-16 12:39:05.944402,2025-11-16 12:39:05.944402,100.10778699224053,100.10778699224053,0.0,0.0,0.0
bt-BTCUSD-1763293145.995822,BTCUSD,mean_reversion_scalper,long,0.09987935799459777,2025-11-16 12:39:05.995822,2025-11-16 12:39:05.995822,100.12078772613732,100.12078772613732,0.0,0.0,0.0
bt-BTCUSD-1763293146.047147,BTCUSD,mean_reversion_scalper,long,0.09992086556860247,2025-11-16 12:39:06.047147,2025-11-16 12:39:06.047147,100.07919710357513,100.07919710357513,0.0,0.0,0.0
bt-BTCUSD-1763293146.098774,BTCUSD,mean_reversion_scalper,long,0.09991531236717677,2025-11-16 12:39:06.098774,2025-11-16 12:39:06.098774,100.08475941356417,100.08475941356417,0.0,0.0,0.0
bt-BTCUSD-1763293146.150075,BTCUSD,mean_reversion_scalper,long,0.0999307987246509,2025-11-16 12:39:06.150075,2025-11-16 12:39:06.150075,100.06924919667637,100.06924919667637,0.0,0.0,0.0
bt-BTCUSD-1763293146.201831,BTCUSD,mean_reversion_scalper,long,0.10019761829976055,2025-11-16 12:39:06.201831,2025-11-16 12:39:06.201831,99.80277145992699,99.80277145992699,0.0,0.0,0.0
bt-BTCUSD-1763293146.253478,BTCUSD,mean_reversion_scalper,long,0.10032510274249526,2025-11-16 12:39:06.253478,2025-11-16 12:39:06.253478,99.6759507505019,99.6759507505019,0.0,0.0,0.0
bt-BTCUSD-1763293146.305077,BTCUSD,mean_reversion_scalper,long,0.10031876150531775,2025-11-16 12:39:06.305077,2025-11-16 12:39:06.305077,99.68225135504603,99.68225135504603,0.0,0.0,0.0
bt-BTCUSD-1763293146.357019,BTCUSD,mean_reversion_scalper,long,0.10029491620210204,2025-11-16 12:39:06.357019,2025-11-16 12:39:06.357019,99.70595099605272,99.70595099605272,0.0,0.0,0.0
bt-BTCUSD-1763293146.408213,BTCUSD,mean_reversion_scalper,long,0.10027306568424871,2025-11-16 12:39:06.408213,2025-11-16 12:39:06.408213,99.72767793386454,99.72767793386454,0.0,0.0,0.0
bt-BTCUSD-1763293146.45997,BTCUSD,mean_reversion_scalper,long,0.10030235072048357,2025-11-16 12:39:06.459970,2025-11-16 12:39:06.459970,99.6985606834618,99.6985606834618,0.0,0.0,0.0
bt-BTCUSD-1763293146.512047,BTCUSD,mean_reversion_scalper,long,0.1001763772148447,2025-11-16 12:39:06.512047,2025-11-16 12:39:06.512047,99.82393332665004,99.82393332665004,0.0,0.0,0.0
bt-BTCUSD-1763293146.770612,BTCUSD,mean_reversion_scalper,short,0.10003587925258618,2025-11-16 12:39:06.770612,2025-11-16 12:39:06.770612,99.96413361600432,99.96413361600432,0.0,0.0,0.0
bt-BTCUSD-1763293146.822592,BTCUSD,mean_reversion_scalper,short,0.10003574961589506,2025-11-16 12:39:06.822592,2025-11-16 12:39:06.822592,99.96426315988802,99.96426315988802,0.0,0.0,0.0
bt-BTCUSD-1763293146.874927,BTCUSD,mean_reversion_scalper,short,0.09998820598271124,2025-11-16 12:39:06.874927,2025-11-16 12:39:06.874927,100.01179540844127,100.01179540844127,0.0,0.0,0.0
bt-BTCUSD-1763293147.236773,BTCUSD,mean_reversion_scalper,long,0.10021307479029559,2025-11-16 12:39:07.236773,2025-11-16 12:39:07.236773,99.78737825304586,99.78737825304586,0.0,0.0,0.0
bt-BTCUSD-1763293147.288125,BTCUSD,mean_reversion_scalper,long,0.10020722448604058,2025-11-16 12:39:07.288125,2025-11-16 12:39:07.288125,99.79320404581264,99.79320404581264,0.0,0.0,0.0
bt-BTCUSD-1763293147.339735,BTCUSD,mean_reversion_scalper,long,0.10046078908364095,2025-11-16 12:39:07.339735,2025-11-16 12:39:07.339735,99.54132444325387,99.54132444325387,0.0,0.0,0.0
bt-BTCUSD-1763293147.391103,BTCUSD,mean_reversion_scalper,long,0.1005551781260677,2025-11-16 12:39:07.391103,2025-11-16 12:39:07.391103,99.44788708407272,99.44788708407272,0.0,0.0,0.0
bt-BTCUSD-1763293147.442692,BTCUSD,mean_reversion_scalper,long,0.10068583958513765,2025-11-16 12:39:07.442692,2025-11-16 12:39:07.442692,99.31883213373047,99.31883213373047,0.0,0.0,0.0
bt-BTCUSD-1763293147.494119,BTCUSD,mean_reversion_scalper,long,0.10052599219201891,2025-11-16 12:39:07.494119,2025-11-16 12:39:07.494119,99.47676000947676,99.47676000947676,0.0,0.0,0.0
bt-BTCUSD-1763293148.267405,BTCUSD,mean_reversion_scalper,short,0.10013659506893734,2025-11-16 12:39:08.267405,2025-11-16 12:39:08.267405,99.8635912586769,99.8635912586769,0.0,0.0,0.0
bt-BTCUSD-1763293148.31868,BTCUSD,mean_reversion_scalper,short,0.09998737054285418,2025-11-16 12:39:08.318680,2025-11-16 12:39:08.318680,100.01263105237916,100.01263105237916,0.0,0.0,0.0
bt-BTCUSD-1763293148.422213,BTCUSD,mean_reversion_scalper,short,0.10006070058485164,2025-11-16 12:39:08.422213,2025-11-16 12:39:08.422213,99.93933623840644,99.93933623840644,0.0,0.0,0.0
bt-BTCUSD-1763293148.473893,BTCUSD,mean_reversion_scalper,short,0.10008787724601996,2025-11-16 12:39:08.473893,2025-11-16 12:39:08.473893,99.91219991028089,99.91219991028089,0.0,0.0,0.0
bt-BTCUSD-1763293148.525561,BTCUSD,mean_reversion_scalper,short,0.10004058649712341,2025-11-16 12:39:08.525561,2025-11-16 12:39:08.525561,99.95942996883112,99.95942996883112,0.0,0.0,0.0
bt-BTCUSD-1763293149.196963,BTCUSD,mean_reversion_scalper,long,0.10024770951216912,2025-11-16 12:39:09.196963,2025-11-16 12:39:09.196963,99.7529025716652,99.7529025716652,0.0,0.0,0.0
bt-BTCUSD-1763293149.248469,BTCUSD,mean_reversion_scalper,long,0.10052395121560183,2025-11-16 12:39:09.248469,2025-11-16 12:39:09.248469,99.47877972436831,99.47877972436831,0.0,0.0,0.0
bt-BTCUSD-1763293149.299959,BTCUSD,mean_reversion_scalper,long,0.10048215812173474,2025-11-16 12:39:09.299959,2025-11-16 12:39:09.299959,99.52015548755374,99.52015548755374,0.0,0.0,0.0
bt-BTCUSD-1763293149.35176,BTCUSD,mean_reversion_scalper,long,0.10064957607602358,2025-11-16 12:39:09.351760,2025-11-16 12:39:09.351760,99.35461618285115,99.35461618285115,0.0,0.0,0.0
bt-BTCUSD-1763293149.403752,BTCUSD,mean_reversion_scalper,long,0.10063273931899627,2025-11-16 12:39:09.403752,2025-11-16 12:39:09.403752,99.3712390984503,99.3712390984503,0.0,0.0,0.0
bt-BTCUSD-1763293149.45522,BTCUSD,mean_reversion_scalper,long,0.10077722963349844,2025-11-16 12:39:09.455220,2025-11-16 12:39:09.455220,99.22876463629233,99.22876463629233,0.0,0.0,0.0
bt-BTCUSD-1763293149.506916,BTCUSD,mean_reversion_scalper,long,0.10077237232795051,2025-11-16 12:39:09.506916,2025-11-16 12:39:09.506916,99.23354753876696,99.23354753876696,0.0,0.0,0.0
bt-BTCUSD-1763293149.558489,BTCUSD,mean_reversion_scalper,long,0.10080086939125113,2025-11-16 12:39:09.558489,2025-11-16 12:39:09.558489,99.20549356757766,99.20549356757766,0.0,0.0,0.0
bt-BTCUSD-1763293149.609854,BTCUSD,mean_reversion_scalper,long,0.10084233808282135,2025-11-16 12:39:09.609854,2025-11-16 12:39:09.609854,99.16469798416462,99.16469798416462,0.0,0.0,0.0
bt-BTCUSD-1763293149.661351,BTCUSD,mean_reversion_scalper,long,0.10084081910513647,2025-11-16 12:39:09.661351,2025-11-16 12:39:09.661351,99.1661917142305,99.1661917142305,0.0,0.0,0.0
bt-BTCUSD-1763293149.712646,BTCUSD,mean_reversion_scalper,long,0.10086514287799818,2025-11-16 12:39:09.712646,2025-11-16 12:39:09.712646,99.14227764586164,99.14227764586164,0.0,0.0,0.0
bt-BTCUSD-1763293149.764086,BTCUSD,mean_reversion_scalper,long,0.10098679472129563,2025-11-16 12:39:09.764086,2025-11-16 12:39:09.764086,99.02284776537468,99.02284776537468,0.0,0.0,0.0
bt-BTCUSD-1763293149.815673,BTCUSD,mean_reversion_scalper,long,0.1007934097188204,2025-11-16 12:39:09.815673,2025-11-16 12:39:09.815673,99.21283571908744,99.21283571908744,0.0,0.0,0.0
bt-BTCUSD-1763293150.384066,BTCUSD,mean_reversion_scalper,long,0.10108408293402217,2025-11-16 12:39:10.384066,2025-11-16 12:39:10.384066,98.9275433851146,98.9275433851146,0.0,0.0,0.0
bt-BTCUSD-1763293150.435526,BTCUSD,mean_reversion_scalper,long,0.10118860382530862,2025-11-16 12:39:10.435526,2025-11-16 12:39:10.435526,98.82535801426748,98.82535801426748,0.0,0.0,0.0
bt-BTCUSD-1763293150.486988,BTCUSD,mean_reversion_scalper,long,0.10119870834975504,2025-11-16 12:39:10.486988,2025-11-16 12:39:10.486988,98.81549046494531,98.81549046494531,0.0,0.0,0.0
bt-BTCUSD-1763293150.846934,BTCUSD,mean_reversion_scalper,short,0.10073545682082052,2025-11-16 12:39:10.846934,2025-11-16 12:39:10.846934,99.26991265634634,99.26991265634634,0.0,0.0,0.0
bt-BTCUSD-1763293150.949237,BTCUSD,mean_reversion_scalper,short,0.10079311408344815,2025-11-16 12:39:10.949237,2025-11-16 12:39:10.949237,99.21312671935951,99.21312671935951,0.0,0.0,0.0
bt-BTCUSD-1763293151.000628,BTCUSD,mean_reversion_scalper,short,0.10079058116678398,2025-11-16 12:39:11.000628,2025-11-16 12:39:11.000628,99.2156199938209,99.2156199938209,0.0,0.0,0.0
bt-BTCUSD-1763293151.052234,BTCUSD,mean_reversion_scalper,short,0.10063570195205984,2025-11-16 12:39:11.052234,2025-11-16 12:39:11.052234,99.36831369014283,99.36831369014283,0.0,0.0,0.0
bt-BTCUSD-1763293151.260001,BTCUSD,mean_reversion_scalper,short,0.10055709689984171,2025-11-16 12:39:11.260001,2025-11-16 12:39:11.260001,99.44598947561444,99.44598947561444,0.0,0.0,0.0
bt-BTCUSD-1763293151.825822,BTCUSD,mean_reversion_scalper,long,0.10099560185605277,2025-11-16 12:39:11.825822,2025-11-16 12:39:11.825822,99.01421266099113,99.01421266099113,0.0,0.0,0.0
bt-BTCUSD-1763293151.877489,BTCUSD,mean_reversion_scalper,long,0.10102442653017689,2025-11-16 12:39:11.877489,2025-11-16 12:39:11.877489,98.98596154874397,98.98596154874397,0.0,0.0,0.0
